,index,id,text,BIO_anno,class
3394,4899,4899,业务员上门来办理的，非常方便,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
3395,4900,4900,交了钱先用用啊,O O O O O O O,2
3396,4901,4901,百夫长有最低标准名额吗,B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
3397,4902,4902,业务员上门后需要提供什么，方便说下么,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
3398,4903,4903,您好，楼主业务员上门询问准备什么。我好怕,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ,2
3399,4904,4904,网点房本进件啊,O O O O O O O,2
3400,4905,4905,金额咳咳，额度太低了,B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O,0
3401,4906,4906,精英白20万积分抵扣，如果没有期免就没必要申请了,B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
3402,4907,4907,网申就行，我就是网申审核四天过了,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
3403,4908,4908,额度多少哈？想申请高点的，不是说5W起下么？,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3404,4909,4909,写的是6次刷免，浦发卡,O O O O O O O O B-BANK I-BANK B-PRODUCT,2
3405,4910,4910,这个限时开放是什么时候？,O O O O O O O O O O O O,2
3406,4911,4911,有，全套的资料交上去，差不多就下卡了，对了，有公积金么？,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
3407,4912,4912,民生银行还要预约啊,B-BANK I-BANK I-BANK I-BANK O O O O O,2
3408,4913,4913,怎么预约的，是需要下载掌上生活么,O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O,2
3409,4914,4914,还要预约吗，刚才支付宝申请初审直接秒通过了,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
3410,4915,4915,对啊。不预约还申请不了。,O O O O O O O O O O O O,2
3411,4916,4916,我是预约了。预约后速度很快,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3412,4917,4917,以前销过卡？注销过不行吧,O O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O,2
3413,4918,4918,是打的座机号码联系卡员上门办理吗？,O O O O O O O O O O O O O O O O O,2
3414,4919,4919,对。直接在掌上生活就可以申请到优惠了,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O,2
3415,4920,4920,兴业或者平安。,B-BANK I-BANK O O B-BANK I-BANK O,2
3416,4921,4921,兴业和平安也是在信用卡公众号里面吗,B-BANK I-BANK O B-BANK I-BANK O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
3417,4922,4922,芝麻分多少。秒过吗,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
3418,4923,4923,难道还与芝麻分有关？芝麻新用高的话就好申请？,O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O,2
3419,4924,4924,关注民生gzh回复所在城市名称。联系就好了,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O,2
3420,4925,4925,不应该，只要是同地区，没问题,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3421,4926,4926,淄博，星期一银监会，大不了以后不来往了,O O O O O O O O O O O O O O O O O O O,2
3422,4927,4927,我是本来就异地申请的??本地没网点??没底气刚…还是穷,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3423,4928,4928,是卡片问题，还是人工不给激活？,O B-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3424,4929,4929,你是哪里申请，去淄博激活的？,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
3425,4930,4930,没啊，招行的理财还属于稳健型的,O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
3426,4931,4931,投诉在哪里？你是哪个城市的,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3427,4932,4932,是卡有问题，还是没有手动激活？,O B-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3428,4933,4933,拨打民生银行客服电话，他们就能和卡工作人员接通。,O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O,2
3429,4934,4934,这个属于卡贷,O O O O O O,2
3430,4935,4935,我也周五申请的，你到了吗兴业的,O O O O O O O O O O O O B-BANK I-BANK O,2
3431,4936,4936,我也是周五申请的。你到了吗？好担心,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3432,4937,4937,对，明天周六周日开会，估计周一到,O O O O O O O O O O O O O O O O,2
3433,4938,4938,我有一天跟你申请了，非得是周一吗？,O O O O O O O O O O O O O O O O O,2
3434,4939,4939,到了吗？我是前几天遇到这种情况的。,O O O O O O O O O O O O O O O O O,2
3435,4940,4940,这卡每天万5，有降低日息的方法吗，？,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O O O O O,2
3436,4941,4941,通白卡是不是每笔交易自动分期啊,O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
3437,4942,4942,好古老的卡，农行的,O O O O B-PRODUCT O B-BANK I-BANK O,2
3438,4943,4943,桐柏卡是每笔交易自动分期,O O O O O O O O O O B-PRODUCT I-PRODUCT,2
3439,4944,4944,你这种刷卡提额才怪,O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O,2
3440,4945,4945,每天都这样刷，这是在挑战的风控底线,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
3441,4946,4946,钱数这么整齐，你在考验银行智商吗？,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3442,4947,4947,每次都是整数基本都是一个商户！^_^哈,O O O O O O O O O O O O O O O O O O O,2
3443,4948,4948,你刷卡提金额很奇怪,O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3444,4949,4949,每次都是整数，基本就是商家！额度提的快啊,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O,2
3445,4950,4950,没试过，都是手动的，每天去点一次的那种，也还好吧,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3446,4951,4951,这样会不会很多条贷后管理？,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
3447,4952,4952,我也收到，刚办理了亲情卡秒通过,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
3448,4953,4953,没提过，提额是什么,O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
3449,4954,4954,提额了告诉我一声谢谢啊,B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3450,4955,4955,办附属卡提额，不可信。,O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O,2
3451,4956,4956,电话录音然后到时候提不了就投诉,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
3452,4957,4957,金额提高了告诉我谢谢。,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3453,4958,4958,我不会。我之前在工行买了她们的基金被坑了,O O O O O O O O B-BANK I-BANK O O O O O O O O B-COMMENTS_ADJ O,0
3454,4959,4959,两个月银行就会主动联系你了，但是本金要大于2万,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
3455,4960,4960,要拖那么久吗，想尽早解决,O O O O B-COMMENTS_ADJ O O O O O O O,0
3456,4961,4961,客服不会处理这种协商的，只会说没有这项业务，坑人吧,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
3457,4962,4962,民生我协商过，必须等到逾期后才可以协商，而且低于20000的基本上不会同意停息挂账,B-BANK I-BANK O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,2
3458,4963,4963,那他家办理分期，需要先还一部分吗？我这几天一直协商，非要我先还一部分,O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3459,4964,4964,那他家办理分期，需要先还一部分吗？这几天一直在谈判,O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O,2
3460,4965,4965,我的也是三个法案逾期了，让我先交最低的再分期。,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT O,2
3461,4966,4966,直接开撸，民生很少业务员的,O O O O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
3462,4967,4967,分期大法估计还有用,B-PRODUCT I-PRODUCT O O O O O O O,2
3463,4968,4968,要不等下月初一起申？4月5日我要同时申民生和关业。,O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O,2
3464,4969,4969,我想用分期大法试试。现在着急需要资金啊,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
3465,4970,4970,可以试，我的浦发就是40K哦,O O O O O O B-BANK I-BANK O O O O O O,2
3466,4971,4971,试试？是不是秒批？中信必须秒啊,O O O O O O O O O B-BANK I-BANK O O O O,1
3467,4972,4972,用app分期那个通道申请会不会好啊？,O B-PRODUCT I-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ O O,2
3468,4973,4973,是额度问题，可以办高额度的卡,O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O B-PRODUCT,2
3469,4974,4974,那个分期大法好像已经关闭很久了,O O B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
3470,4975,4975,直接网申还是全民分期易啊,O O O O O O O O B-PRODUCT I-PRODUCT O O,2
3471,4976,4976,如何申请全民分期易？,O O O O O O B-PRODUCT I-PRODUCT O O,2
3472,4977,4977,具体的网上搜分期大法，网上有详细步骤,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O,2
3473,4978,4978,民生首卡网申下卡40k,B-BANK I-BANK B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O,2
3474,4979,4979,优质，啥资质啊，什么卡种？,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3475,4980,4980,"申请车主白，降级批卡车主金，公积金基数不到7000,民生是第七行",O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-BANK I-BANK O O O O,2
3476,4981,4981,业务员少，用app申请那个渠道会好吗？分阶段估计还是有用的。试试吧。是第二批吗？不沉，自己动手。下个月初要不要一起申请？4月5日，想同时办理民生和通关?我想试试分阶...,O O O B-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
3477,4982,4982,直接开业务，民生,O O O O O O B-BANK I-BANK,2
3478,4983,4983,直接网上申请。?民生普遍不错，筹集的金额也比较稳定,O O O O O O O O B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,1
3479,4984,4984,民生第一卡网上申请卡40k,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
3480,4985,4985,找不到，没有具体的，完全乱了,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3481,4986,4986,留着等他新的羊毛出来不好吗？,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
3482,4987,4987,2019年下卡3万，2020年12月注销，2021年12月申请，下卡4.8万，可能我的资质变化不大，你可以参考一下,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
3483,4988,4988,2019卡3万元，2020年12月注销，2021年12月注销,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
3484,4989,4989,影响就是不提额,O O O O O B-COMMENTS_N I-COMMENTS_N,2
3485,4990,4990,影响其他行信用卡提额吗,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O,2
3486,4991,4991,固定额度多少？用卡多久出的？,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
3487,4992,4992,民生卡，楼主额度多少，,B-BANK I-BANK B-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3488,4993,4993,Find卡职员。为什么他们总是放这个卡？真的很无聊?,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
3489,4994,4994,看来冷冻对民生还是有点用的,O O B-COMMENTS_N I-COMMENTS_N O B-BANK I-BANK O O O O O O,0
3490,4995,4995,确实，我就没耐心，冷冻才一个月。。不过还好，我也给了临时，看看能不能提,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3491,4996,4996,民生还是很容易提的，多刷就能提，风控也松,B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,1
3492,4997,4997,民生还是很香的，,B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,1
3493,4998,4998,18年满10万，不记得养多久了,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3494,4999,4999,见鬼了，建设银行10K都批不了,O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O,0
3495,5000,5000,版主分析的很到位，我就不充一下，最近几个月的快捷支付五倍积分还是比较给力的，每月差不多能搞20万分左右...,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
3496,5001,5001,"民生确实很稳，16年下卡8K,现在92K",B-BANK I-BANK O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,1
3497,5002,5002,民生免息期最长才48天？,B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
3498,5003,5003,去年这个时候看论坛民生满屏的提额，二连三连的一大片，忍不住网申了标白，秒批三万，批卡倒是挺赞的，问题...,O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O,1
3499,5004,5004,民生标白提额是很看重分期的??当年我使用标白的时候??没怎么用。后来直接取现申请的香格里拉??下卡起步6.5W??后来又慢慢提到10??建议你去申请香格里拉白金??可以直接网...,B-BANK I-BANK B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
3500,5005,5005,第三个账单起一直有分期，两三千的分三期，到期了接着分，我的中国风标白，6期账单时候申过精英白，秒拒...,O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ O O O,2
3501,5006,5006,民生是我下卡额度最高的目前来说也是我最高额度的卡首次提额30%有三倍外的现金分期不过暂时没什么需要至于积分我的是华润通联名卡26500积分可以换100油卡但是消费2...,B-BANK I-BANK O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
3502,5007,5007,香格里拉就是6.5起，额度还是可以的,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
3503,5008,5008,去年这个时候看论坛民生满屏的提额，二连三连的一大片，忍不住网申了标白，秒批三万，批卡倒是挺赞的，问题是一年了，临时现分都没见过，各种姿势用尽，除了没搬砖偶尔没接...,O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,1
3504,5009,5009,然后你的签名没它，是不是销了，我觉得要注销,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
3505,5010,5010,去曲线香白吧??起步价很爽的????精英白就算了??年费嗷嗷高??积分特难搞??权益还一般,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O,2
3506,5011,5011,民生标白提额是很看重分期的??当年我使用标白的时候??没怎么用。后来直接取现申请的香格里拉??下卡起步6...,B-BANK I-BANK B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O,2
3507,5012,5012,招行19.04.22至2.5w10.22至3.3w20.01.20至4.0w04.20至4.7w,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3508,5013,5013,民生真的不错,B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ,1
3509,5014,5014,版主分析的很到位，我就不充一下，最近几个月的快捷支付五倍积分还是比较给力的，每月差不多能搞20万分左右{:1_1:},O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
3510,5015,5015,比如说你固定额度5万，现分10万，你用了现分，征信上显示信用卡固定额度为10×2+5=25万固定额度。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3511,5016,5016,现金借款不占用额度的6万，加固定3万，也才9万，哪来的18万，求解,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O,2
3512,5017,5017,可以的，一年可以享受一次，我就退过，给客服说明情况就行。,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O,2
3513,5018,5018,卡员透露公积金/社保/税单，只要满足18万以上年收入，不用看企业资质就能,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3514,5019,5019,建行60周年白金150K,B-BANK I-BANK O O O O O O O O O O,2
3515,5020,5020,没开卡，再申请别的卡是不是还算新户,O O B-PRODUCT O O O O O O B-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,2
3516,5021,5021,中行的001白金不舍得销，其他的最低都4万额度，不知道怎么销了，给点意见,B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
3517,5022,5022,我只卖了两个，有点慌了,O O O O O O O O O B-COMMENTS_ADJ O,2
3518,5023,5023,分期大法跟风下卡50000，普提一次，65000。,B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,2
3519,5024,5024,下卡一万，四年没提，这额度也是没谁了,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
3520,5025,5025,下卡1w用了三年多了。现在1.3,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,2
3521,5026,5026,降卡1万，四年没提了,B-COMMENTS_ADJ B-PRODUCT O O O O O O O O,2
3522,5027,5027,5万起步。。浦发的,O O O O O O B-BANK I-BANK O,2
3523,5028,5028,恭喜楼主通过审核，您的卡片额度为50000祝你用卡愉快,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O B-PRODUCT O O,1
3524,5029,5029,不是新户，年费好像是1800吧,O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2
3525,5030,5030,差不多，我下卡9个月临时都不够评分申请,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
3526,5031,5031,收到电话，办亲情卡可以提额，提不了就直接去银监会投诉,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
3527,5032,5032,也一样，3年不提，现在放弃每个月3.5笔搞60-80%,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,2
3528,5033,5033,销卡，提额我也打算销民生了,B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O B-BANK I-BANK O,2
3529,5034,5034,销了以后重新办吧，一年就可以重新办了,O O O O O O O O O O O O O O O O O O,2
3530,5035,5035,刷卡姿势有问题吧,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
3531,5036,5036,要不是民生耐操，我也销了，怎着刷都没电话来。分不值钱，不提额，也就这样了,O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
3532,5037,5037,我用的是现金分期，现在暂时一年没固定，之前也没提。,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
3533,5038,5038,这是个好办法?我就是这么操作广发的??,O O O B-COMMENTS_ADJ O O O O O O O O O O B-BANK I-BANK O O O,2
3534,5039,5039,这玩意是咋下来的啊，等的焦虑,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
3535,5040,5040,在分期中算很低很低。,O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
3536,5041,5041,全民乐现金??就是一个分期在分期中算很低很低。跟正规贷款肯定没法比，有点点偏高，但是民生这个分期手续费按月收取的，后期可以提前还，就把剩余本金加上未出账单一期...,O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O B-BANK I-BANK O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
3537,5042,5042,没打折？我的6万每个月才200手续费,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
3538,5043,5043,我的这个合算吗，这玩意提前还款可以免后面的手续费吗，用12期然后就提前还款了。这样的话才划算。,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
3539,5044,5044,你亏打了，专享的一般都是打五折，我借100000一个月才360的利息。,O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
3540,5045,5045,额度外的吗？,B-COMMENTS_N I-COMMENTS_N O O O O,2
3541,5046,5046,最近好像利息在半价优惠,O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
3542,5047,5047,利息高,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ,2
3543,5048,5048,点进去看了一下，这利率吓人,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,0
3544,5049,5049,这个需要卡块知道金额,O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
3545,5050,5050,现在民生欠款11W，这两天当地用卡部打电话过来说20w以下只能申请36期，不能申请60期！,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
3546,5051,5051,你打什么电话本地卡部才联系你的？,O O O O O O O O O O O O O O O O,2
3547,5052,5052,你这个欠款金额完全可以申请60期了，多磨一磨,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ O O O,2
3548,5053,5053,哎，都磨了五个月了，还是不开口，我这额度就这样了吧,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
